id	title	description	link	price	condition	brand	image_link	google_product_category	availability	shipping	manufacturer	c:Vehicle_year:string	c:vehicle:string	c:vehicle_make:string	c:vehicle_model:string	c:category_name1:string	c:vehicle_product:string	c:vehicle_product1:string	c:vehicle_product2:string	c:vehicle_product3:string	c:vehicle_product4:string	c:GoogleAffiliateNetworkPublish	additional_image_link	product_type	adwords_redirect	adwords_grouping	adwords_labels	mpn	promotion_id	custom_label_0	custom_label_1	custom_label_2	custom_label_3	Fit Note	Year Min	Year Max	Color	Brand Type	Design	Series	Submodel	Operation	Location	Part Name	Material	Product Fit	SKU	Warranty	Emissions	Sales	c:cost_of_goods_sold:decimal	Title LP	Product Details	Old ID	Extra Shipping Charge	Est Cost	Variable Cost	Shipping Cost	Category	Subcategory	channelized VC
Beck Arnley+178-8153	Beck Arnley Ignition Coil 178-8153, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p3039574/sku-951475.jcwx?TID=gglpla	64.22 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/178-8153_is?Beck Arnley+178-8153	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Engine Parts > Vehicle Ignition Parts > Ignition Coils	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/178-8153_is?Beck Arnley+178-8153	Ignition Coil > Honda > Prelude > 1991 > 178-8153	http://www.jcwhitney.com/p3039574/sku-951475.jcwx?TID=gglpla		Ignition Coil, Beck Arnley, 3039574, 827658	178-8153			Unsold	Drop Ship				1991		Branded	c-core					Ignition Coil		direct fit	827658	90-day or 4,000-mile beck arnley limited warranty		No	50.55 USD	 Beck Arnley Ignition Coil-c-core			0.00	42.03	5.39	3.13	Engine Electrical|Most Popular	Electronic Control Modules, Ignition & Distributors	6.42
Beck Arnley+178-8170	Beck Arnley Ignition Coil 178-8170, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p3039574/sku-951483.jcwx?TID=gglpla	44.39 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/178-8170_is?Beck Arnley+178-8170	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Engine Parts > Vehicle Ignition Parts > Ignition Coils	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/178-8170_is?Beck Arnley+178-8170	Ignition Coil > Honda > CRX > 1989 > 178-8170	http://www.jcwhitney.com/p3039574/sku-951483.jcwx?TID=gglpla		Ignition Coil, Beck Arnley, 3039574, 827666	178-8170			Unsold	Drop Ship				1989		Branded	e-core					Ignition Coil		direct fit	827666	90-day or 4,000-mile beck arnley limited warranty		No	34.85 USD	 Beck Arnley Ignition Coil-e-core			0.00	27.39	4.33	3.13	Engine Electrical|Most Popular	Electronic Control Modules, Ignition & Distributors	4.62
Beck Arnley+178-8171	Beck Arnley Ignition Coil 178-8171, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p3039574/sku-951484.jcwx?TID=gglpla	54.36 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/178-8171_is?Beck Arnley+178-8171	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Engine Parts > Vehicle Ignition Parts > Ignition Coils	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/178-8171_is?Beck Arnley+178-8171	Ignition Coil > Honda > CR-V > 2001 > 178-8171	http://www.jcwhitney.com/p3039574/sku-951484.jcwx?TID=gglpla		Ignition Coil, Beck Arnley, 3039574, 827667	178-8171			Unsold	Drop Ship				2001		Branded	c-core					Ignition Coil		direct fit	827667	90-day or 4,000-mile beck arnley limited warranty		No	43.30 USD	 Beck Arnley Ignition Coil-c-core			0.00	34.54	5.63	3.13	Engine Electrical|Most Popular	Electronic Control Modules, Ignition & Distributors	5.53
Beck Arnley+178-8183	Beck Arnley Ignition Coil 178-8183, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p3039574/sku-951490.jcwx?TID=gglpla	59.54 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/178-8183_is?Beck Arnley+178-8183	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Engine Parts > Vehicle Ignition Parts > Ignition Coils	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/178-8183_is?Beck Arnley+178-8183	Ignition Coil > Honda > CRX > 1991 > 178-8183	http://www.jcwhitney.com/p3039574/sku-951490.jcwx?TID=gglpla		Ignition Coil, Beck Arnley, 3039574, 827673	178-8183			Unsold	Stock Ship				1991		Branded	c-core					Ignition Coil		direct fit	827673	90-day or 4,000-mile beck arnley limited warranty		No	45.80 USD	 Beck Arnley Ignition Coil-c-core			0.00	37.33	5.34	3.13	Engine Electrical|Most Popular	Electronic Control Modules, Ignition & Distributors	6.00
Replacement+18-3227-78	Replacement Corner Light 18-3227-78, direct fit,with clear & amber lens 1-year, unlimited-mileage warranty		http://www.jcwhitney.com/p3038558/sku-1199168.jcwx?TID=gglpla	38.69 USD	new	Replacement	http://images.jcwstatics.com/is/image/Autos/18-3227-78_is?Replacement+18-3227-78	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Lighting > Vehicle Turn Signal Lights	In Stock	US::Ground:0.00 USD	Replacement											N	http://images.jcwstatics.com/is/image/Autos/18-3227-78_is?Replacement+18-3227-78	Corner Light > Acura > Integra > 1993 > 18-3227-78	http://www.jcwhitney.com/p3038558/sku-1199168.jcwx?TID=gglpla		Corner Light, Replacement, 3038558, 1035464	18-3227-78			Medium	Stock Ship				1993	clear & amber lens	Private Label1					Passenger Side	Corner Light	plastic lens	direct fit	1035464	1-year, unlimited-mileage warranty		No	16.54 USD	 Replacement Passenger Side Corner Light-clear & Amber Lens, Plastic Lens			0.00	9.37	3.81	3.36	Body Electrical	Corner Lights & Components	6.55
Replacement+18-3228-78	Replacement Corner Light 18-3228-78, direct fit,with clear & amber lens 1-year, unlimited-mileage warranty		http://www.jcwhitney.com/p3038558/sku-1197987.jcwx?TID=gglpla	38.03 USD	new	Replacement	http://images.jcwstatics.com/is/image/Autos/18-3228-78_is?Replacement+18-3228-78	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Lighting > Vehicle Turn Signal Lights	In Stock	US::Ground:0.00 USD	Replacement											N	http://images.jcwstatics.com/is/image/Autos/18-3228-78_is?Replacement+18-3228-78	Corner Light > Acura > Integra > 1993 > 18-3228-78	http://www.jcwhitney.com/p3038558/sku-1197987.jcwx?TID=gglpla		Corner Light, Replacement, 3038558, 1034283	18-3228-78			Medium	Stock Ship				1993	clear & amber lens	Private Label1					Driver Side	Corner Light	plastic lens	direct fit	1034283	1-year, unlimited-mileage warranty		No	16.53 USD	 Replacement Driver Side Corner Light-clear & Amber Lens, Plastic Lens			0.00	9.28	3.89	3.36	Body Electrical	Corner Lights & Components	6.49
Beck Arnley+180-0218	Beck Arnley Ignition Module 180-0218, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p2024821/sku-951861.jcwx?TID=gglpla	92.12 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/180-0218_is?Beck Arnley+180-0218	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Engine Parts > Vehicle Ignition Parts	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/180-0218_is?Beck Arnley+180-0218	Ignition Module > Honda > CR-V > 2001 > 180-0218	http://www.jcwhitney.com/p2024821/sku-951861.jcwx?TID=gglpla		Ignition Module, Beck Arnley, 2024821, 828044	180-0218			Unsold	Stock Ship				2001		Branded						Ignition Module		direct fit	828044	90-day or 4,000-mile beck arnley limited warranty		No	62.14 USD	 Beck Arnley Ignition Module			0.00	50.65	4.35	7.14	Engine Electrical	Electronic Control Modules, Ignition & Distributors	12.38
Beck Arnley+180-0264	Beck Arnley Ignition Module 180-0264, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p2024768/sku-949526.jcwx?TID=gglpla	95.33 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/180-0264_is?Beck Arnley+180-0264	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Engine Parts > Vehicle Ignition Parts	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/180-0264_is?Beck Arnley+180-0264	Ignition Module > Honda > Prelude > 2000 > 180-0264	http://www.jcwhitney.com/p2024768/sku-949526.jcwx?TID=gglpla		Ignition Module, Beck Arnley, 2024768, 825709	180-0264			Unsold	Stock Ship				2000		Branded						Ignition Module		direct fit	825709	90-day or 4,000-mile beck arnley limited warranty		No	68.67 USD	 Beck Arnley Ignition Module			0.00	56.25	5.28	7.14	Engine Electrical	Electronic Control Modules, Ignition & Distributors	9.17
Beck Arnley+185-5004	Beck Arnley Distributor 185-5004, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p2024839/sku-952987.jcwx?TID=gglpla	232.50 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/185-5004_is?Beck Arnley+185-5004	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Engine Parts > Vehicle Ignition Parts > Distributor Parts	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/185-5004_is?Beck Arnley+185-5004	Distributor > Acura > Integra > 1995 > 185-5004	http://www.jcwhitney.com/p2024839/sku-952987.jcwx?TID=gglpla		Distributor, Beck Arnley, 2024839, 829170	185-5004			Unsold	Drop Ship				1995		Branded		beck arnley oem replacement				Distributor		direct fit	829170	90-day or 4,000-mile beck arnley limited warranty		No	164.84 USD	 Beck Arnley Distributorbeck Arnley Oem Replacement			0.00	146.75	10.59	7.50	Engine Electrical|Auto Body Parts	Electronic Control Modules, Ignition & Distributors	21.59
Replacement+20-5147-00	Replacement Headlight 20-5147-00, direct fit,with clear lens 1-year, unlimited-mileage warranty		http://www.jcwhitney.com/p3038529/sku-1220892.jcwx?TID=gglpla	257.52 USD	new	Replacement	http://images.jcwstatics.com/is/image/Autos/20-5147-00_is?Replacement+20-5147-00	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Lighting > Vehicle Headlights	In Stock	US::Ground:0.00 USD	Replacement											N	http://images.jcwstatics.com/is/image/Autos/20-5147-00_is?Replacement+20-5147-00	Headlight > Acura > Integra > 1997 > 20-5147-00	http://www.jcwhitney.com/p3038529/sku-1220892.jcwx?TID=gglpla		Headlight, Replacement, 3038529, 1057002	20-5147-00			Unsold	Stock Ship				1997	clear lens	Private Label1		replacement			Passenger Side	Headlight		direct fit	1057002	1-year, unlimited-mileage warranty		No	185.55 USD	 Replacement Passenger Side Headlightreplacement-clear Lens, Composite			0.00	162.30	18.15	5.10	Body Electrical|Auto Body Parts|Most Popular	Headlights, Components & Accessories	56.79
Beck Arnley+201-0262	Beck Arnley Oil Pressure Switch 201-0262, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p3046477/sku-953756.jcwx?TID=gglpla	19.27 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/201-0262_is?Beck Arnley+201-0262	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/201-0262_is?Beck Arnley+201-0262	Oil Pressure Switch > Nissan > 520 Pickup > 1968 > 201-0262	http://www.jcwhitney.com/p3046477/sku-953756.jcwx?TID=gglpla		Oil Pressure Switch, Beck Arnley, 3046477, 829939	201-0262			Slow	Stock Ship				1968		Branded			Base			Oil Pressure Switch		direct fit	829939	90-day or 4,000-mile beck arnley limited warranty		No	13.73 USD	 Beck Arnley Oil Pressure Switch			0.00	3.95	2.84	6.94	Engine Mechanical	Switches, Relays, Wiring & Components	2.28
Beck Arnley+201-0817	Beck Arnley Fan Switch 201-0817, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p3046465/sku-960947.jcwx?TID=gglpla	34.39 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/201-0817_is?Beck Arnley+201-0817	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/201-0817_is?Beck Arnley+201-0817	Fan Switch > Honda > Prelude > 1982 > 201-0817	http://www.jcwhitney.com/p3046465/sku-960947.jcwx?TID=gglpla		Fan Switch, Beck Arnley, 3046465, 838244	201-0817			Slow	Stock Ship				1982		Branded			Base			Fan Switch		direct fit	838244	90-day or 4,000-mile beck arnley limited warranty		No	28.62 USD	 Beck Arnley Fan Switch			0.00	16.74	3.72	8.16	Cooling System	Switches, Relays, Wiring & Components	3.65
Beck Arnley+201-1218	Beck Arnley Brake Light Switch 201-1218, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p2024950/sku-960750.jcwx?TID=gglpla	18.95 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/201-1218_is?Beck Arnley+201-1218	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Brake & Clutch Levers	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/201-1218_is?Beck Arnley+201-1218	Brake Light Switch > Plymouth > Laser > 1992 > 201-1218	http://www.jcwhitney.com/p2024950/sku-960750.jcwx?TID=gglpla		Brake Light Switch, Beck Arnley, 2024950, 838047	201-1218			Slow	Stock Ship				1992		Branded						Brake Light Switch		direct fit	838047	90-day or 4,000-mile beck arnley limited warranty		No	17.92 USD	 Beck Arnley Brake Light Switch			0.00	6.40	4.89	6.63	Body Electrical	Switches, Relays, Wiring & Components	2.25
Beck Arnley+201-1440	Beck Arnley Ignition Lock Cylinder 201-1440, direct fit,with chrome 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p3046612/sku-951407.jcwx?TID=gglpla	48.84 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/201-1440_is?Beck Arnley+201-1440	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Engine Parts > Vehicle Ignition Parts	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/201-1440_is?Beck Arnley+201-1440	Ignition Lock Cylinder > Honda > Civic > 1987 > 201-1440	http://www.jcwhitney.com/p3046612/sku-951407.jcwx?TID=gglpla		Ignition Lock Cylinder, Beck Arnley, 3046612, 827590	201-1440			Unsold	Stock Ship				1987	chrome	Branded						Ignition Lock Cylinder		direct fit	827590	90-day or 4,000-mile beck arnley limited warranty		No	36.74 USD	 Beck Arnley Ignition Lock Cylinder-chrome			0.00	27.42	2.01	7.31	Engine Electrical	Electronic Control Modules, Ignition & Distributors	4.95
Beck Arnley+201-1460	Beck Arnley Brake Light Switch 201-1460, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p2024950/sku-960760.jcwx?TID=gglpla	20.89 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/201-1460_is?Beck Arnley+201-1460	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Brake & Clutch Levers	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/201-1460_is?Beck Arnley+201-1460	Brake Light Switch > Honda > Insight > 2006 > 201-1460	http://www.jcwhitney.com/p2024950/sku-960760.jcwx?TID=gglpla		Brake Light Switch, Beck Arnley, 2024950, 838057	201-1460			Slow	Stock Ship				2006		Branded			Base			Brake Light Switch		direct fit	838057	90-day or 4,000-mile beck arnley limited warranty		No	19.55 USD	 Beck Arnley Brake Light Switch			0.00	8.63	4.29	6.63	Body Electrical	Switches, Relays, Wiring & Components	2.44
Beck Arnley+201-1498	Beck Arnley Ignition Switch 201-1498, direct fit,with white 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p2024819/sku-951815.jcwx?TID=gglpla	53.33 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/201-1498_is?Beck Arnley+201-1498	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/201-1498_is?Beck Arnley+201-1498	Ignition Switch > Honda > Wagovan > 1987 > 201-1498	http://www.jcwhitney.com/p2024819/sku-951815.jcwx?TID=gglpla		Ignition Switch, Beck Arnley, 2024819, 827998	201-1498			Unsold	Stock Ship				1987	white	Branded						Ignition Switch		direct fit	827998	90-day or 4,000-mile beck arnley limited warranty		No	41.24 USD	 Beck Arnley Ignition Switch-white			0.00	31.26	3.02	6.96	Engine Electrical|Most Popular	Switches, Relays, Wiring & Components	5.41
Beck Arnley+201-1513	Beck Arnley Fan Switch 201-1513, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p3046465/sku-960980.jcwx?TID=gglpla	37.59 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/201-1513_is?Beck Arnley+201-1513	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/201-1513_is?Beck Arnley+201-1513	Fan Switch > Honda > CRX > 1991 > 201-1513	http://www.jcwhitney.com/p3046465/sku-960980.jcwx?TID=gglpla		Fan Switch, Beck Arnley, 3046465, 838277	201-1513			Unsold	Stock Ship				1991		Branded						Fan Switch		direct fit	838277	90-day or 4,000-mile beck arnley limited warranty		No	31.54 USD	 Beck Arnley Fan Switch			0.00	19.79	3.59	8.16	Cooling System	Switches, Relays, Wiring & Components	3.94
Beck Arnley+201-1530	Beck Arnley Temperature Sending Gauge Switch 201-1530, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p2024958/sku-960843.jcwx?TID=gglpla	38.21 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/201-1530_is?Beck Arnley+201-1530	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Monitoring	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/201-1530_is?Beck Arnley+201-1530	Temperature Sending Gauge Switch > Suzuki > Swift > 2001 > 201-1530	http://www.jcwhitney.com/p2024958/sku-960843.jcwx?TID=gglpla		Temperature Sending Gauge Switch, Beck Arnley, 2024958, 838140	201-1530			Unsold	Stock Ship				2001		Branded			Base			Temperature Sending Gauge Switch		direct fit	838140	90-day or 4,000-mile beck arnley limited warranty		No	21.48 USD	 Beck Arnley Temperature Sending Gauge Switch			0.00	5.83	8.19	7.46	Cooling System	Switches, Relays, Wiring & Components	15.50
Beck Arnley+201-1574	Beck Arnley Ignition Switch 201-1574, direct fit,with white 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p2024819/sku-951821.jcwx?TID=gglpla	57.37 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/201-1574_is?Beck Arnley+201-1574	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/201-1574_is?Beck Arnley+201-1574	Ignition Switch > Acura > Integra > 1993 > 201-1574	http://www.jcwhitney.com/p2024819/sku-951821.jcwx?TID=gglpla		Ignition Switch, Beck Arnley, 2024819, 828004	201-1574			Unsold	Stock Ship				1993	white	Branded						Ignition Switch		direct fit	828004	90-day or 4,000-mile beck arnley limited warranty		No	43.43 USD	 Beck Arnley Ignition Switch-white			0.00	34.65	1.82	6.96	Engine Electrical|Most Popular	Switches, Relays, Wiring & Components	5.73
Beck Arnley+201-1650	Beck Arnley Fan Switch 201-1650, direct fit,with 90-day or 4,000-mile beck arnley limited warranty		http://www.jcwhitney.com/p3046465/sku-961005.jcwx?TID=gglpla	39.07 USD	new	Beck Arnley	http://images.jcwstatics.com/is/image/Autos/201-1650_is?Beck Arnley+201-1650	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	In Stock	US::Ground:0.00 USD	Beck Arnley											N	http://images.jcwstatics.com/is/image/Autos/201-1650_is?Beck Arnley+201-1650	Fan Switch > Honda > Element > 2006 > 201-1650	http://www.jcwhitney.com/p3046465/sku-961005.jcwx?TID=gglpla		Fan Switch, Beck Arnley, 3046465, 838302	201-1650			Slow	Stock Ship				2006		Branded						Fan Switch		direct fit	838302	90-day or 4,000-mile beck arnley limited warranty		No	27.16 USD	 Beck Arnley Fan Switch			0.00	14.13	4.87	8.16	Cooling System	Switches, Relays, Wiring & Components	5.82
